institution_name,year,country_code,ass_total,ass_trade,inc_trade,in_roa,rt_rwa,in_roe,in_trade,
VR-Bank in Mittelbaden eG,2011,DE,"732,798","246,7",0,"0,0052224","0,5402921405","0,0832427",0,
VR-Bank in Mittelbaden eG,2012,DE,"770,399","277,829",0,"0,0052726","0,5682120564","0,0808181",0,
VR-Bank in Mittelbaden eG,2013,DE,"781,68","284,371",0,"0,0050468","0,5645379183","0,0672348",0,
VR-Bank in Mittelbaden eG,2014,DE,"811,418","305,725",0,"0,0042124","0,489192993","0,0481829",0,
VR-Bank in Mittelbaden eG,2015,DE,"835,703","308,074",0,"0,0035862","0,535087226","0,0372067",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2010,DE,"713,111","175,166",0,"0,0106337",,"0,1281887",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2011,DE,"733,921","166,096",0,"0,0097558","0,521088782","0,1118401",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2012,DE,"761,309","189,213",0,"0,0073531","0,5556718757","0,0825031",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2013,DE,"790,874","206,184",0,"0,0066939","0,5848757198","0,071784",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2014,DE,"807,596","199,359",0,"0,0070221","0,5610329917","0,0704192",0,
Freisinger Bank eG Volksbank-Raiffeisenbank,2015,DE,"843,031","211,427",0,"0,0072014","0,5590245199","0,0707749",0,
Volksbank Chemnitz eG,2010,DE,"680,29","224,305","-0,011","0,0047553","0,5653544812","0,1075108","-0,0004111",
Volksbank Chemnitz eG,2011,DE,"954,637","342,508",0,"0,0038413","0,4208803975","0,0726354",0,
Volksbank Chemnitz eG,2012,DE,"1026,536","439,471",0,"0,004108","0,5221687306","0,0772868",0,
Volksbank Chemnitz eG,2013,DE,"1130,449","509,17",0,"0,0036401","0,5391777957","0,0692493",0,
Volksbank Chemnitz eG,2014,DE,"1258,498","620,3701",0,"0,0035225","0,5313302047","0,0663891",0,
Volksbank Chemnitz eG,2015,DE,"1367,5",,0,,,,,
Raiffeisenbank Roth-Schwabach eG,2010,DE,"705,243","313,906","0,054","0,006195","0,4755991906","0,1137138","0,002433",
Raiffeisenbank Roth-Schwabach eG,2011,DE,"713,655","301,9731","0,05","0,0053303","0,4943747329","0,0918863","0,0021851",
Raiffeisenbank Roth-Schwabach eG,2012,DE,"721,825","306,239","0,047","0,0054348","0,5456655006","0,0812787","0,0020006",
Raiffeisenbank Roth-Schwabach eG,2013,DE,"755,019","324,646","0,026","0,0057336","0,5887269062","0,0794429","0,0010798",
Raiffeisenbank Roth-Schwabach eG,2014,DE,"796,706","340,505","0,054","0,0048211","0,5960793568","0,0572916","0,0022309",
Raiffeisenbank Roth-Schwabach eG,2015,DE,"833,372","340,463","0,076","0,0051874","0,6189912788","0,0597165","0,0030258",
Raiffeisenbank Voreifel eG,2010,DE,"734,514","216,66","0,006","0,0060189","0,4947475474","0,1015085","0,0002188",
Raiffeisenbank Voreifel eG,2011,DE,"748,206","207,963",0,"0,0066867","0,5476098828","0,1034468",0,
Raiffeisenbank Voreifel eG,2012,DE,"757,456","201,918",0,"0,0067357","0,54219387","0,0952844",0,
Raiffeisenbank Voreifel eG,2013,DE,"772,126","189,645",0,"0,0065132","0,557017896","0,0845964",0,
Raiffeisenbank Voreifel eG,2014,DE,"783,417","202,744",0,"0,0052322","0,5630309273","0,0605922",0,
Raiffeisenbank Voreifel eG,2015,DE,"810,599",,0,"0,0046941","0,545442321","0,0499573",0,
Volksbank eG Gera • Jena • Rudolstadt,2010,DE,"707,466","346,866",0,"0,0014856","0,395028171","0,0370932",0,
Volksbank eG Gera • Jena • Rudolstadt,2011,DE,"713,219","383,488",0,"0,0044236","0,4147225467","0,0912087",0,
Volksbank eG Gera • Jena • Rudolstadt,2012,DE,"716,308","394,784",0,"0,0047075","0,4524771467","0,0845982",0,
Volksbank eG Gera • Jena • Rudolstadt,2013,DE,"728,551","381,045",0,"0,0043182","0,4787763657","0,0708878",0,
Volksbank eG Gera • Jena • Rudolstadt,2014,DE,"773,388","399,625",0,"0,0041027","0,5013874019","0,0639138",0,
Volksbank eG Gera • Jena • Rudolstadt,2015,DE,"1190,234","574,433",0,"-0,0001445",,"-0,0019992",0,
Raiffeisenbank Straubing eG,2010,DE,"636,264","266,369",0,"0,0065099","0,5227201288","0,1090316",0,
Raiffeisenbank Straubing eG,2011,DE,"674,735","337,381",0,"0,0060483","0,4581250417","0,0972964",0,
Raiffeisenbank Straubing eG,2012,DE,"708,756","386,537",0,"0,0054871",,"0,0859466",0,
Raiffeisenbank Straubing eG,2013,DE,"725,986","347,321",0,"0,0053086","0,418878601","0,0781269",0,
Raiffeisenbank Straubing eG,2014,DE,"736,63","342,467",0,"0,0045939","0,4613917435","0,0642967",0,
Raiffeisenbank Straubing eG,2015,DE,"753,429","310,354",0,"0,0036925","0,4451341799","0,0493245",0,
Volksbank eG,2010,DE,"646,505","167,01",0,"0,0076859","0,7318195528","0,071769",0,
Volksbank eG,2011,DE,"665,6","159,351",0,"0,0060171","0,7204777644","0,0514497",0,
Volksbank eG,2012,DE,"688,362","167,86",0,"0,0040357","0,7791874043","0,0347298",0,
Volksbank eG,2013,DE,"720,008","192,212",0,"0,005268","0,7213642071","0,0463126",0,
Volksbank eG,2014,DE,"748,701","197,025",0,"0,0049285","0,6423872814","0,0429249",0,
Volksbank eG,2015,DE,"785,172","81,876",0,"0,0051212","0,7318409215","0,0440272",0,
VR-Bank Mittelsachsen eG,2010,DE,"639,432","260,643",0,"0,0065277","0,4608292985","0,1311341",0,
VR-Bank Mittelsachsen eG,2011,DE,"632,836","235,004",0,"0,0046805","0,5026784191","0,0833826",0,
VR-Bank Mittelsachsen eG,2012,DE,"655,702","252,344",0,"0,0039698","0,5292038151","0,0653183",0,
VR-Bank Mittelsachsen eG,2013,DE,"664,943","272,691",0,"0,0051057","0,5531301179","0,0729386",0,
VR-Bank Mittelsachsen eG,2014,DE,"683,402","318,945",0,"0,0041893","0,5889622799","0,0547021",0,
VR-Bank Mittelsachsen eG,2015,DE,"703,733","307,631",0,"0,0044875",,"0,0538853",0,
Volksbank Erkelenz eG,2010,DE,"609,367","187,898",0,"0,0091915","0,5015040197","0,0933438",0,
Volksbank Erkelenz eG,2011,DE,"658,544","198,735",0,"0,008578","0,4824856046","0,0843789",0,
Volksbank Erkelenz eG,2012,DE,"663,871","236,299",0,"0,007268","0,5250643574","0,0668625",0,
Volksbank Erkelenz eG,2013,DE,"638,69","228,589",0,"0,0075811","0,5481141086","0,0627153",0,
Volksbank Erkelenz eG,2014,DE,"657,988","248,007",0,"0,0067554","0,6253472708","0,0542616",0,
Volksbank Erkelenz eG,2015,DE,"690,13","254,761",0,"0,0062756","0,6520727979","0,0505863",0,
VR Bank Kitzingen eG,2010,DE,"672,77","333,989",0,"0,0043224",,"0,1077835",0,
VR Bank Kitzingen eG,2011,DE,"649,732","302,451",0,"0,0026118",,"0,0586893",0,
VR Bank Kitzingen eG,2012,DE,"660,033","322,581",0,"0,003265",,"0,0652852",0,
VR Bank Kitzingen eG,2013,DE,"674,292","305,327",0,"0,0041866","0,404461272","0,0598575",0,
VR Bank Kitzingen eG,2014,DE,"662,059","285,054",0,"0,0044165","0,4172316969","0,055673",0,
VR Bank Kitzingen eG,2015,DE,"669,852","284,417",0,"0,0041143","0,4281736861","0,049358",0,
Volksbank Uelzen-Salzwedel eG,2010,DE,"629,753","198,424",0,"0,0032838","0,5061889344","0,0491831",0,
Volksbank Uelzen-Salzwedel eG,2011,DE,"658,867","196,655",0,"0,0038384","0,47930766","0,0536248",0,
Volksbank Uelzen-Salzwedel eG,2012,DE,"678,832","223,262",0,"0,0046698","0,4651563273","0,0605389",0,
Volksbank Uelzen-Salzwedel eG,2013,DE,"682,686","231,556",0,"0,0031361","0,5126998356","0,0391665",0,
Volksbank Uelzen-Salzwedel eG,2014,DE,"687,019","207,411",0,"0,0037743","0,5615012103","0,0444555",0,
Volksbank Uelzen-Salzwedel eG,2015,DE,"700,917","196,66",0,"0,0040048",,"0,0458503",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2010,DE,"625,332","284,617",0,"0,0024675",,"0,0574482",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2011,DE,"639,96","287,084",0,"0,0075692","0,4539346209","0,1594418",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2012,DE,"669,461","328,655",0,"0,0076464","0,4461424937","0,1275159",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2013,DE,"695,128","372,09",0,"0,0042194","0,4404584479","0,0633108",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2014,DE,"703,555","383,825",0,"0,0057451","0,4546325447","0,0751553",0,
Kulmbacher Bank eG Raiffeisen-Volksbank,2015,DE,"709,959","392,449",0,"0,0052285",,"0,0627875",0,
VR Bank Dinkelsbühl eG,2010,DE,"610,62","176,277",0,"0,0053896",,"0,0796833",0,
VR Bank Dinkelsbühl eG,2011,DE,"627,478","189,115",0,"0,0067986","0,6082492135","0,1738882",0,
VR Bank Dinkelsbühl eG,2012,DE,"639,638","204,375",0,"0,0103559",,"0,1299435",0,
VR Bank Dinkelsbühl eG,2013,DE,"648,47","206,565",0,"0,007015","0,6380788626","0,0823945",0,
VR Bank Dinkelsbühl eG,2014,DE,"658,504","216,547",0,"0,0062293","0,6358549075","0,0675038",0,
VR Bank Dinkelsbühl eG,2015,DE,"662,376","214,902",0,"0,0056237","0,6219277269","0,058077",0,
Volksbank-Raiffeisenbank Amberg eG,2010,DE,"603,904","260,881",0,"0,0048634","0,4108070157","0,0753058",0,
Volksbank-Raiffeisenbank Amberg eG,2011,DE,"640,463","268,446",0,"0,0051775","0,4044152433","0,0732542",0,
Volksbank-Raiffeisenbank Amberg eG,2012,DE,"696,839","316,085",0,"0,0041588","0,4060837582","0,0563441",0,
Volksbank-Raiffeisenbank Amberg eG,2013,DE,"686,788","326,588",0,"0,0042036","0,4600954006","0,0518499",0,
Volksbank-Raiffeisenbank Amberg eG,2014,DE,"717,748","335,666",0,"0,0037144","0,49415951","0,0448075",0,
Volksbank Emmerich-Rees eG,2010,DE,"590,492","93,19302",0,"0,0051076","0,6884733409","0,0450472",0,
Volksbank Emmerich-Rees eG,2011,DE,"615,521","94,666",0,"0,0060404","0,6541011598","0,0532093",0,
Volksbank Emmerich-Rees eG,2012,DE,"645,231","106,588",0,"0,0065465","0,6942970812","0,0588121",0,
Volksbank Emmerich-Rees eG,2013,DE,"691,874","107,559",0,"0,0054244","0,6999106774","0,0388505",0,
Volksbank Emmerich-Rees eG,2014,DE,"686,184","89,402",0,"0,0063831","0,6810316183","0,0432601",0,
Sparkasse Kierspe-Meinerzhagen,2010,DE,"625,409","169,412",0,"0,0052494",,"0,0881295",0,
Sparkasse Kierspe-Meinerzhagen,2011,DE,"610,023","132,981",0,"0,0036523",,"0,0375818",0,
Sparkasse Kierspe-Meinerzhagen,2012,DE,"656,479","170,056",0,"0,0038935",,"0,0400658",0,
Sparkasse Kierspe-Meinerzhagen,2013,DE,"661,059","153,599",0,"0,004458","0,7109804117","0,0445247",0,
Sparkasse Kierspe-Meinerzhagen,2014,DE,"672,571","151,249",0,"0,003784","0,6845240131","0,0366208",0,
VR-Bank Bonn eG,2010,DE,"564,236","173,395",0,"0,0092692","0,5408233434","0,0981607",0,
VR-Bank Bonn eG,2011,DE,"598,227","140,301",0,"0,007554","0,541007009","0,0779972",0,
VR-Bank Bonn eG,2012,DE,"628,302","227,532",0,"0,0089081","0,5747841006","0,0881501",0,
VR-Bank Bonn eG,2013,DE,"653,375","225,461",0,"0,0085081","0,5919846949","0,0795256",0,
VR-Bank Bonn eG,2014,DE,"697,638","261,389",0,"0,0074996","0,5916936864","0,0684548",0,
VR-Bank Bonn eG,2015,DE,"672,836",,0,"0,0083126","0,6691080739","0,06813",0,
Volksbank Raiffeisenbank Bad Kissingen-Bad Brückenau eG,2010,DE,"584,43","287,529",0,"0,0043649",,"0,0844954",0,
Volksbank Raiffeisenbank Bad Kissingen-Bad Brückenau eG,2011,DE,"588,049","244,17",0,"0,007462",,"0,1318114",0,
Volksbank Raiffeisenbank Bad Kissingen-Bad Brückenau eG,2012,DE,"607,614","291,137",0,"0,0058244",,"0,083253",0,
Volksbank Raiffeisenbank Bad Kissingen-Bad Brückenau eG,2013,DE,"636,865","322,736",0,"0,0046274","0,5276235937","0,0635568",0,
Volksbank Raiffeisenbank Bad Kissingen-Bad Brückenau eG,2014,DE,"637,756","330,894",0,"0,0048624","0,5580033743","0,0624082",0,
Volksbank Mittweida eG,2010,DE,"593,137","246,727",0,"0,007607","0,7922334975","0,0514065",0,
Volksbank Mittweida eG,2011,DE,"588,863","216,327",0,"0,0095744","0,8230097663","0,0583831",0,
Volksbank Mittweida eG,2012,DE,"715,693","178,499",0,"0,0072154","0,9428456056","0,0483548",0,
Volksbank Mittweida eG,2013,DE,"824,869","182,732",0,"0,0095361","0,9096147388","0,0660842",0,
Volksbank Mittweida eG,2014,DE,"928,684","176,5121",0,"0,0080856","0,866827683","0,0560369",0,
Volksbank Mittweida eG,2015,DE,"1162,659","196,5751",0,"0,0067079",,"0,0523887",0,
Donau-Iller Bank eG,2010,DE,"533,994","132,877",0,"0,0039214","0,6759532879","0,0496974",0,
Donau-Iller Bank eG,2011,DE,"552,75","126,033",0,"0,0064659","0,632265943","0,0773928",0,
Donau-Iller Bank eG,2012,DE,"566,971","129,755",0,"0,0068346","0,6488462373","0,0756984",0,
Donau-Iller Bank eG,2013,DE,"948,293","254,2831",0,"0,0062069",,"0,0735824",0,
Donau-Iller Bank eG,2014,DE,"962,854","265,112",0,"0,0048211","0,6780103733","0,0527494",0,
Donau-Iller Bank eG,2015,DE,"1009,282","291,035",0,"0,0039186",,"0,0414614",0,
Rottaler Raiffeisenbank eG,2010,DE,"512,957","168,635",0,"0,0064742","0,6467891071","0,1248778",0,
Rottaler Raiffeisenbank eG,2011,DE,"552,272","178,92",0,"0,0005287",,"0,0088646",0,
Rottaler Raiffeisenbank eG,2012,DE,"582,176","206,948",0,"0,0063503","0,606689386","0,0989349",0,
Rottaler Raiffeisenbank eG,2013,DE,"598,569","209,18",0,"0,0059575","0,6248235375","0,0861707",0,
Rottaler Raiffeisenbank eG,2014,DE,"621,993","218,878",0,"0,0055547","0,6584768639","0,0762071",0,
Rüsselsheimer Volksbank eG,2010,DE,"551,914","91,01101",0,"0,0049627","0,6776218759","0,0626043",0,
Rüsselsheimer Volksbank eG,2011,DE,"550,049","87,55801",0,"0,005994","0,6746453498","0,0691877",0,
Rüsselsheimer Volksbank eG,2012,DE,"543,136","103,378",0,"0,0059304","0,7075354976","0,0616554",0,
Rüsselsheimer Volksbank eG,2013,DE,"561,733","96,44896",0,"0,0060367","0,7089008479","0,0604252",0,
Rüsselsheimer Volksbank eG,2014,DE,"554,629","92,09002",0,"0,0065052","0,7152276567","0,0597856",0,
Rüsselsheimer Volksbank eG,2015,DE,"575,549","101,733",0,"0,00724","0,669320944","0,0617361",0,
Raiffeisen-Volksbank Fresena eG,2010,DE,"524,818","53,10198",0,"0,0111848","0,6873582842","0,1189535",0,
Raiffeisen-Volksbank Fresena eG,2011,DE,"549,012","47,03403",0,"0,0107703","0,6895568767","0,1102041",0,
Raiffeisen-Volksbank Fresena eG,2012,DE,"594,041","47,34502",0,"0,0097317","0,6565422252","0,0998946",0,
Raiffeisen-Volksbank Fresena eG,2013,DE,"631,054","48,28403",0,"0,0089691","0,6493707353","0,0898584",0,
Raiffeisen-Volksbank Fresena eG,2014,DE,"654,303","51,05899",0,"0,0083769","0,6186354029","0,0806623",0,
Raiffeisen-Volksbank Fresena eG,2015,DE,"672,61","57,72998",0,"0,008473","0,6269086097","0,0780995",0,
Raiffeisenbank Trostberg-Traunreut eG,2010,DE,"529,549","210,095",0,"0,0053536",,"0,083456",0,
Raiffeisenbank Trostberg-Traunreut eG,2011,DE,"537,156","204,251",0,"0,0051847","0,7080345375","0,079772",0,
Raiffeisenbank Trostberg-Traunreut eG,2012,DE,"563,898","221,444",0,"0,0055719",,"0,0768234",0,
Raiffeisenbank Trostberg-Traunreut eG,2013,DE,"581,507","232,178",0,"0,0042975","0,7194891893","0,0527906",0,
Raiffeisenbank Trostberg-Traunreut eG,2014,DE,"597,79","249,201",0,"0,0044296","0,6882935479","0,048988",0,
Volksbank Brackenheim-Güglingen eG,2010,DE,"502,87","113,718","0,015","0,0054428","0,5579593135","0,0926666","0,0009916",
Volksbank Brackenheim-Güglingen eG,2011,DE,"524,033","125,997","-0,022","0,0072495","0,5584342971","0,1197403","-0,0014831",
Volksbank Brackenheim-Güglingen eG,2012,DE,"527,072","128,65","0,008","0,0052915","0,6103492502","0,0838898","0,0005394",
Volksbank Brackenheim-Güglingen eG,2013,DE,"529,399","118,015",0,"0,0056951","0,589986003","0,0747249",0,
Volksbank Brackenheim-Güglingen eG,2014,DE,"542,242","132,345",0,"0,005315","0,57922293","0,0672437",0,
Volksbank Brackenheim-Güglingen eG,2015,DE,"556,113","120,718",0,"0,0039363","0,5490520811","0,0485409",0,
Unsere Volksbank eG St. Wendeler Land,2010,DE,"505,756","79,76801",0,"0,0025665","0,4679133812","0,0557896",0,
Unsere Volksbank eG St. Wendeler Land,2011,DE,"524,125","81,54699",0,"0,0023716","0,4524683997","0,0405719",0,
Unsere Volksbank eG St. Wendeler Land,2012,DE,"536,631","125,702",0,"0,0027729","0,4352860718","0,0462413",0,
Unsere Volksbank eG St. Wendeler Land,2013,DE,"554,901","132,638",0,"0,0027987","0,4492026506","0,0455612",0,
Unsere Volksbank eG St. Wendeler Land,2014,DE,"548,18","137,165",0,"0,0018406","0,4510160896","0,0269613",0,
Nordthüringer Volksbank eG,2010,DE,"500,163","290,278",0,"0,0082553","0,3486863283","0,0887842",0,
Nordthüringer Volksbank eG,2011,DE,"514,558","322,307",0,"0,0092584","0,3754445563","0,0937297",0,
Nordthüringer Volksbank eG,2012,DE,"555,988","362,061",0,"0,0076908","0,417904703","0,0750808",0,
Nordthüringer Volksbank eG,2013,DE,"572,532","382,038",0,"0,0071804","0,4460239777","0,0641022",0,
Nordthüringer Volksbank eG,2014,DE,"584,36","392,596",0,"0,0067561","0,4893610103","0,055305",0,
Nordthüringer Volksbank eG,2015,DE,579,,0,,,,,
VR-Bank eG,2010,DE,"495,539","160,778",0,"0,0066957","0,4862886675","0,129797",0,
VR-Bank eG,2011,DE,"504,286","168,087",0,"0,0072657","0,4588665955","0,1327296",0,
VR-Bank eG,2012,DE,"520,345","179,997",0,"0,0045143","0,4764627315","0,0808717",0,
VR-Bank eG,2013,DE,"519,084","209,617",0,"0,0035216","0,4466040178","0,0557249",0,
VR-Bank eG,2014,DE,"522,628","202,941",0,"0,0046362","0,4070275607","0,0615975",0,
Raiffeisenbank Kempten-Oberallgäu eG,2012,DE,"834,104","190,247","-0,064","0,0065783",,"0,090217","-0,0023749",
Raiffeisenbank Kempten-Oberallgäu eG,2013,DE,"1399,97","408,629","0,087","0,0067859",,"0,0859822","0,0019821",
Raiffeisenbank Kempten-Oberallgäu eG,2014,DE,"1468,938","473,153","0,012","0,0064863","0,5700199736","0,0793583","0,0002757",
Raiffeisenbank Kempten-Oberallgäu eG,2015,DE,"1513,68","491,51","-0,117","0,0050143","0,6090250251","0,0591223","-0,002683",
Raiffeisenbank Isar-Loisachtal eG,2010,DE,"440,875","111,535",0,"0,0048993",,"0,0878906",0,
Raiffeisenbank Isar-Loisachtal eG,2011,DE,"479,257","120,072",0,"0,0039248",,"0,0725051",0,
Raiffeisenbank Isar-Loisachtal eG,2012,DE,"482,277","109,251",0,"0,0039832","0,5773922455","0,0654983",0,
Raiffeisenbank Isar-Loisachtal eG,2013,DE,"479,737","102,372",0,"0,0044566","0,5992345806","0,0669087",0,
Raiffeisenbank Isar-Loisachtal eG,2014,DE,"505,671","123,266",0,"0,0036803","0,6035643729","0,0532505",0,
Raiffeisenbank Isar-Loisachtal eG,2015,DE,"534,573","117,206",0,"0,0040762","0,5777321339","0,0517381",0,
VR-Bank Altenburger Land eG,2010,DE,"448,641","201,593","-0,184","0,0052492","0,5363263723","0,1181576","-0,0112058",
VR-Bank Altenburger Land eG,2011,DE,"514,017","256,469",0,"0,0041497","0,5178622497","0,0933071",0,
VR-Bank Altenburger Land eG,2012,DE,"544,066","303,205","0,11","0,0043083","0,5548040127","0,0860626","0,0061196",
VR-Bank Altenburger Land eG,2013,DE,"558,494","289,29","0,104","0,0047234","0,6249180833","0,0830343","0,0051083",
VR-Bank Altenburger Land eG,2014,DE,"571,667","303,982","0,435","0,0049207","0,5822760453","0,0796388","0,0200101",
VR-Bank Altenburger Land eG,2015,DE,590,,,,,,,
Raiffeisen-Volksbank Isen-Sempt eG,2010,DE,"444,196","99,57802",0,"0,0044755",,"0,0613864",0,
Raiffeisen-Volksbank Isen-Sempt eG,2011,DE,"461,2","93,12201",0,"0,0052515",,"0,0661008",0,
Raiffeisen-Volksbank Isen-Sempt eG,2012,DE,"475,365","96,98",0,"0,004973","0,7219462939","0,0562415",0,
Raiffeisen-Volksbank Isen-Sempt eG,2013,DE,"509,927","102,701",0,"0,0047713","0,7158142244","0,052748",0,
Raiffeisen-Volksbank Isen-Sempt eG,2014,DE,"529,079","121,442",0,"0,0050125","0,6751430316","0,0513555",0,
Raiffeisen-Volksbank Isen-Sempt eG,2015,DE,"542,291","110,549",0,"0,0070055","0,6413862668","0,0677969",0,
Volks- und Raiffeisenbank Prignitz eG,2010,DE,"437,844","150,162",0,"0,0035972","0,6615232823","0,0644567",0,
Volks- und Raiffeisenbank Prignitz eG,2011,DE,"462,756","143,46",0,"0,0048514","0,7155585233","0,0804948",0,
Volks- und Raiffeisenbank Prignitz eG,2012,DE,"541,306","182,825",0,"0,0044393","0,6698041404","0,0765872",0,
Volks- und Raiffeisenbank Prignitz eG,2013,DE,"524,376","169,372",0,"0,0047657","0,754874365","0,0717485",0,
Volks- und Raiffeisenbank Prignitz eG,2014,DE,"540,492","176,688",0,"0,0044496","0,7975215174","0,0626514",0,
RB Schwandorf-Nittenau eG,2010,DE,"434,849","142,467",0,"0,0060021",,"0,1230436",0,
RB Schwandorf-Nittenau eG,2011,DE,"454,744","152,11",0,"0,0054932",,"0,1138508",0,
RB Schwandorf-Nittenau eG,2012,DE,"460,016","165,339",0,"0,0054259",,"0,0913048",0,
RB Schwandorf-Nittenau eG,2013,DE,"471,068","182,087",0,"0,0047509","0,5762968404","0,0671487",0,
RB Schwandorf-Nittenau eG,2014,DE,"507,102","202,979",0,"0,0052317",,"0,0701908",0,
RB Schwandorf-Nittenau eG,2015,DE,"507,1",,0,,,,,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2010,DE,"163,213","49,793",0,"0,0125296",,"0,1489982",0,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2011,DE,"165,953","46,44901",0,"0,0138473","0,5691370448","0,1512937",0,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2012,DE,"169,916","51,491",0,"0,0113644","0,5913981026","0,1151667",0,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2013,DE,"176,427","53,594",0,"0,0101628","0,5729735245","0,0983544",0,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2014,DE,"183,346","59,798",0,"0,0113992","0,5549616572","0,1049091",0,
Raiffeisenbank St. Wolfgang-Schwindkirchen eG,2015,DE,"186,637","55,213",0,"0,0105392","0,547822779","0,0910353",0,
